51.16	1.7	15.37	10.1	7.68	11.35	2.83	0.13	22.7558	-46.0817
49.3	1.75	15.1	9.8	7.21	11.1	2.9	0.31	22.7558	-46.0817
49.5	1.74	15.13	10.07	7.29	11.19	2.84	0.18	22.7558	-46.0817
48.8	1.72	15.07	9.95	7.67	11.02	2.85	0.22	22.7558	-46.0817
51.38	1.8	15.42	9.77	6.82	11.25	2.94	0.16	22.7558	-46.0817
51.23	1.68	15.54	9.87	7.5	11.16	2.89	0.12	22.7558	-46.0817
48.8	1.7	14.93	9.84	7.69	10.87	2.88	0.26	22.7558	-46.0817
50.52	1.75	15.75	10.07	6.94	11.19	2.93	0.12	22.7558	-46.0817
50.3	1.73	15.22	10.02	7.34	11.1	2.76	0.19	22.7558	-46.0817
50.46	1.74	15.58	9.88	7.02	11.29	2.89	0.11	22.7558	-46.0817
50.39	1.73	15.4	9.83	7.46	10.99	2.9	0.11	22.7558	-46.0817
50.44	1.73	14.93	9.9	7.51	10.79	2.93	0.15	22.7558	-46.0817
49.4	1.75	14.99	10.01	7.82	10.82	2.8	0.19	22.7558	-46.0817
50.22	1.62	15.64	10.11	8.07	11.05	2.84	0.11	22.7558	-46.0817
48.8	1.57	14.93	10.11	8.62	10.55	2.8	0.15	22.7558	-46.0817
49.77	1.6	15.57	10.27	8.31	11.01	2.87	0.11	22.7558	-46.0817
49.72	1.62	15.88	9.98	7.84	11.1	2.87	0.12	22.7558	-46.0817
50.45	1.64	15.69	10.25	8.19	11.08	2.91	0.12	22.7558	-46.0817
49.58	1.55	15.47	10.09	8.08	10.82	2.84	0.11	22.7558	-46.0817
50.2	1.6	15.35	10.33	8.06	11.04	2.87	0.12	22.7558	-46.0817
48.3	1.58	14.93	10.07	8.45	10.71	2.83	0.13	22.7558	-46.0817
50.14	1.6	15.65	10.33	7.69	11.09	2.79	0.12	22.7558	-46.0817
48.4	1.59	15.12	9.83	8.01	10.77	2.85	0.14	22.7558	-46.0817
50.28	1.58	15.52	10.28	8.25	11.14	2.78	0.12	22.7558	-46.0817
47.2	1.55	15.09	9.88	8.4	10.6	2.77	0.16	22.7558	-46.0817
49.2	1.21	16.05	8.35	7.84	11.71	2.72	0.16	22.7558	-46.0817
49.3	1.09	17.15	7.82	7.93	11.63	2.7	0.08	22.7558	-46.0817
49.6	1.12	16.47	7.97	8.18	11.59	2.54	0.09	22.7558	-46.0817
48.5	1.06	17.19	7.69	7.56	11.77	2.64	0.12	22.7558	-46.0817
49.1	1.06	17.21	7.65	7.31	12.45	4.21	0.1	22.7558	-46.0817
49.66	1.62	15.34	10.15	7.91	11	2.85	0.11	22.7558	-46.0817
47.1	1.59	15	10.05	7.72	10.67	2.96	0.15	22.7558	-46.0817
48.8	1.56	15.07	9.87	8.15	10.77	2.76	0.17	22.7558	-46.0817
50.19	1.7	15.51	10.19	8.07	10.87	2.89	0.11	22.7558	-46.0817
48.1	1.61	15.02	10.09	8.32	10.77	2.77	0.12	22.7558	-46.0817
47.7	1.59	14.76	10.11	7.99	10.67	2.96	0.18	22.7558	-46.0817
50.39	1.68	15.82	10.22	7.38	11.24	2.92	0.12	22.7558	-46.0817
50.32	1.62	15.54	10.42	7.96	10.81	2.83	0.1	22.7558	-46.0817
48.2	1.57	14.87	10.09	8.57	10.85	2.69	0.22	22.7558	-46.0817
50.91	1.67	15.61	9.42	7.14	11.27	2.95	0.12	22.4813	-43.5158
50.51	1.55	15.27	9.7	7.45	11.83	2.66	0.12	22.4813	-43.5158
51.68	1.69	15.57	9.78	7.42	11.41	2.9	0.12	22.4813	-43.5158
50.5	1.65	15.7	9.28	6.99	11.18	2.99	0.13	22.4813	-43.5158
50.56	1.6	15.36	9.49	7.31	11.32	2.87	0.12	22.4813	-43.5158
50.79	1.65	15.62	9.69	7.22	11.36	2.94	0.14	22.4813	-43.5158
50.23	1.34	15.64	9.06	7.94	11.32	2.83	0.13	22.4813	-43.5158
49.3	1.27	16.95	8.4	7.48	11.8	2.66	0.2	22.4813	-43.5158
51.02	1.35	16.06	8.73	8.12	11.53	2.75	0.12	22.4813	-43.5158
50.59	1.43	16.05	8.79	7.8	11.67	2.87	0.12	22.4813	-43.5158
50.72	1.37	16.22	8.87	8.09	11.49	2.74	0.11	22.4813	-43.5158
50.97	1.33	16.27	8.86	8.04	11.68	2.81	0.11	22.4813	-43.5158
50.53	1.39	16.44	8.27	8.09	11.7	2.85	0.11	22.4813	-43.5158
48.79	1.26	16.86	8.17	8.03	11.85	2.87	0.21	22.4813	-43.5158
50.12	1.38	15.94	8.79	8.13	11.61	2.75	0.11	22.4813	-43.5158
50.54	1.33	16.38	8.81	7.9	11.5	2.79	0.1	22.4813	-43.5158
49.27	1.29	16.3	8.18	7.66	11.48	2.75	0.23	22.4813	-43.5158
50.88	1.41	16.4	8.79	7.89	11.71	2.82	0.11	22.4813	-43.5158
50.43	1.37	16.17	8.81	7.86	11.66	2.78	0.11	22.4813	-43.5158
50.47	1.34	16.34	8.65	7.71	11.6	2.86	0.1	22.4813	-43.5158
50.49	1.33	16.25	8.72	7.91	11.5	2.84	0.11	22.4813	-43.5158
48.99	1.23	16.69	7.96	7.6	11.66	2.79	0.24	22.4813	-43.5158
50.33	1.36	16.43	8.72	7.93	11.71	2.81	0.11	22.4813	-43.5158
50.96	1.55	15.1	9.84	7.37	11.72	2.76	0.1	22.4813	-43.5158
49.17	1.25	17.29	8.09	6.42	12.07	2.77	0.2	22.4813	-43.5158
50.77	1.55	15.32	9.91	7.35	11.56	2.71	0.1	22.4813	-43.5158
51	1.53	15.3	9.78	7.32	11.61	2.72	0.1	22.4813	-43.5158
51.24	1.46	15.13	10.01	7.46	11.68	2.65	0.11	22.4813	-43.5158
49.81	1.3	16.52	8.55	7.21	11.76	2.72	0.23	22.4813	-43.5158
51.48	1.53	15.11	9.88	7.55	11.66	2.69	0.1	22.4813	-43.5158
49.3	1.29	16.21	8.68	6.86	11.69	2.68	0.25	22.4813	-43.5158
51.45	1.55	15.01	9.99	7.6	11.65	2.69	0.12	22.4813	-43.5158
50.79	1.45	15.48	9.27	8.07	11.56	2.61	0.1	22.99	-43.52
50.91	1.37	15.59	9.26	7.97	11.49	2.62	0.1	22.99	-43.52
50.91	1.41	15.49	9.41	8.09	11.69	2.58	0.1	22.99	-43.52
51.05	1.39	15.82	9.37	8	11.67	2.57	0.1	22.99	-43.52
51	1.36	15.54	9.22	8.1	11.52	2.62	0.1	22.99	-43.52
50.82	1.42	15.79	9.17	8.04	11.53	2.64	0.12	22.99	-43.52
50.7	1.41	15.79	9.15	7.99	11.5	2.58	0.13	22.99	-43.52
50.91	1.43	15.53	9.29	8.09	11.5	2.62	0.08	22.99	-43.52
50.51	1.39	15.43	9.28	8.1	11.66	2.59	0.09	22.99	-43.52
51.16	1.39	15.51	9.3	8.08	11.52	2.68	0.1	22.99	-43.52
50.44	1.41	15.63	9.23	7.84	11.51	2.56	0.11	22.99	-43.52
50.94	1.45	15.77	9.12	8.02	11.54	2.62	0.11	22.99	-43.52
50.65	1.38	15.74	9.3	8	11.48	2.62	0.12	22.99	-43.52
50.94	1.41	15.71	9.06	7.97	11.51	2.6	0.11	22.99	-43.52
51.03	1.39	15.58	9.24	7.99	11.55	2.57	0.12	22.99	-43.52
51.06	1.41	15.69	9.05	8.04	11.5	2.64	0.1	22.99	-43.52
50.65	1.39	15.5	9.19	8.09	11.54	2.56	0.11	22.99	-43.52
51.32	1.37	15.66	9.25	8.04	11.68	2.62	0.12	22.99	-43.52
50.55	1.43	15.88	9.23	8.11	11.61	2.62	0.11	22.99	-43.52
51.04	1.42	15.92	9.24	8.07	11.66	2.58	0.11	22.99	-43.52
50.79	1.38	15.84	9.17	8.05	11.71	2.61	0.11	22.99	-43.52
50.57	1.38	15.63	9.21	8.13	11.68	2.65	0.11	22.99	-43.52
50.65	1.4	15.78	9.33	8.06	11.69	2.64	0.1	22.99	-43.52
50.52	1.39	15.68	9.21	8.06	11.61	2.6	0.11	22.99	-43.52
51.19	1.39	15.72	9.08	7.96	11.6	2.65	0.11	22.99	-43.52
50.79	1.33	15.9	9.27	8.21	11.7	2.6	0.1	22.99	-43.52
51.24	1.36	15.75	9.35	8.1	11.76	2.59	0.09	22.99	-43.52
51.65	1.82	13.18	11.26	6.54	12.39	2.59	0.14	22.99	-43.52
50.51	1.35	15.73	9.31	8.02	11.58	2.64	0.09	22.99	-43.52
51.22	1.39	15.61	9.28	8.05	11.74	2.61	0.11	22.99	-43.52
50.98	1.4	15.6	9.12	7.97	11.61	2.62	0.1	22.99	-43.52
50.99	1.44	15.62	9.24	8.15	11.7	2.62	0.11	22.99	-43.52
50.57	1.4	15.59	9.35	8.09	11.7	2.68	0.11	22.99	-43.52
50.91	1.39	15.55	9.29	7.94	11.75	2.59	0.09	22.99	-43.52
51.11	1.48	15.59	9.54	7.95	11.39	2.7	0.11	22.99	-43.52
51.06	1.36	15.62	9.32	8.08	11.77	2.66	0.1	22.99	-43.52
50.44	1.5	15.54	9.52	7.75	11.28	2.64	0.12	22.99	-43.52
50.98	1.53	15.6	9.7	7.81	11.39	2.76	0.1	22.99	-43.52
50.78	1.43	15.66	9.29	8.04	11.53	2.62	0.11	22.99	-43.52
50.67	1.54	15.3	9.64	7.64	11.26	2.67	0.11	22.99	-43.52
50.97	1.55	15.67	9.69	7.88	11.48	2.72	0.1	22.99	-43.52
51.26	1.49	15.38	9.51	7.99	11.28	2.67	0.12	22.99	-43.52
51.09	1.57	15.67	9.57	7.67	11.31	2.68	0.12	22.99	-43.52
50.99	1.52	15.34	9.72	7.79	11.29	2.75	0.11	22.99	-43.52
50.34	1.51	15.2	9.5	7.83	11.36	2.68	0.1	22.99	-43.52
50.33	1.55	15.14	9.47	7.72	11.29	2.66	0.1	22.99	-43.52
50.02	1.5	15.34	9.6	7.77	11.35	2.69	0.11	22.99	-43.52
50.66	1.48	15.34	9.62	7.79	11.24	2.7	0.12	22.99	-43.52
50.36	1.53	15.3	9.72	7.56	11.32	2.74	0.11	22.99	-43.52
50.3	1.49	15.21	9.51	7.73	11.3	2.72	0.11	22.99	-43.52
51.01	1.56	15.55	9.55	7.92	11.47	2.76	0.13	22.99	-43.52
51.51	1.52	15.79	9.63	7.77	11.43	2.79	0.12	22.99	-43.52
50.47	1.55	15.45	9.53	7.76	11.26	2.71	0.14	22.99	-43.52
50.91	1.55	15.51	9.55	7.91	11.53	2.77	0.12	22.99	-43.52
51.22	1.56	15.71	9.55	7.79	11.51	2.79	0.11	22.99	-43.52
51.09	1.6	15.48	9.67	7.65	11.51	2.82	0.12	22.99	-43.52
51.18	1.54	15.58	9.53	7.79	11.4	2.78	0.13	22.99	-43.52
50.89	1.53	15.34	9.44	7.75	11.3	2.71	0.12	22.99	-43.52
51.04	1.6	15.55	9.56	7.8	11.43	2.74	0.12	22.99	-43.52
50.59	1.6	15.59	9.56	7.82	11.51	2.78	0.12	22.99	-43.52
51.28	1.56	15.65	9.6	7.77	11.46	2.77	0.11	22.99	-43.52
50.81	1.56	15.58	9.65	7.78	11.33	2.73	0.12	22.99	-43.52
50.94	1.48	15.59	9.66	7.98	11.38	2.78	0.1	22.99	-43.52
51.03	1.5	15.39	9.63	7.88	11.45	2.68	0.11	22.99	-43.52
51.01	1.51	15.31	9.49	7.95	11.38	2.69	0.12	22.99	-43.52
50.49	1.5	15.24	9.53	7.89	11.29	2.72	0.09	22.99	-43.52
50.92	1.48	15.36	9.55	7.89	11.47	2.7	0.1	22.99	-43.52
50.71	1.5	15.4	9.34	7.71	11.37	2.73	0.11	22.99	-43.52
50.52	1.49	15.42	9.63	7.88	11.46	2.87	0.11	22.99	-43.52
50.37	1.51	15.35	9.58	7.72	11.44	2.76	0.11	22.99	-43.52
50.69	1.51	15.64	9.63	8	11.46	2.71	0.11	22.99	-43.52
50.98	1.52	15.2	9.5	7.92	11.45	2.67	0.1	22.99	-43.52
50.74	1.51	15.38	9.29	7.86	11.3	2.74	0.11	22.99	-43.52
50.51	1.54	15.36	9.55	7.64	11.35	2.75	0.11	22.99	-43.52
50.8	1.51	15.43	9.67	7.91	11.4	2.76	0.11	22.99	-43.52
50.35	1.52	15.29	9.4	7.81	11.41	2.72	0.11	22.99	-43.52
50.3	1.66	15.52	9.76	7.51	11	2.89	0.1	22.99	-43.52
50.24	1.63	15.38	9.93	7.4	11.1	2.99	0.12	22.99	-43.52
50.56	1.67	15.64	9.84	7.56	11.03	2.89	0.15	22.99	-43.52
50.14	1.64	15.6	9.9	7.4	10.95	3.04	0.12	22.99	-43.52
50.17	1.64	15.46	9.81	7.49	11	2.95	0.11	22.99	-43.52
50.77	1.66	15.57	9.89	7.56	11.07	2.99	0.1	22.99	-43.52
50.59	1.64	15.81	9.96	7.29	11	2.96	0.12	22.99	-43.52
50.43	1.64	15.55	9.92	7.31	11	2.99	0.12	22.99	-43.52
50.35	1.64	15.87	10.14	7.34	10.99	3.11	0.12	22.99	-43.52
51.01	1.45	15.52	9.47	7.61	11.8	2.62	0.11	22.99	-43.52
51.25	1.44	15.27	9.38	7.53	11.98	2.54	0.12	22.99	-43.52
50.77	1.44	15.13	9.58	7.56	11.99	2.69	0.11	22.99	-43.52
50.98	1.44	15.25	9.48	7.71	11.98	2.65	0.1	22.99	-43.52
50.91	1.46	15.13	9.57	7.57	11.98	2.66	0.1	22.99	-43.52
50.89	1.45	15.43	9.61	7.62	11.94	2.68	0.11	22.99	-43.52
51.41	1.43	15.38	9.56	7.66	11.86	2.67	0.1	22.99	-43.52
50.83	1.43	15.47	9.47	7.57	11.88	2.64	0.09	22.99	-43.52
51.08	1.42	15.26	9.58	7.61	11.68	2.62	0.1	22.99	-43.52
51.24	1.46	15.3	9.41	7.65	11.85	2.64	0.1	22.99	-43.52
51.01	1.45	15.24	9.46	7.61	11.88	2.63	0.09	22.99	-43.52
51.24	1.42	15.31	9.67	7.65	11.71	2.7	0.11	22.99	-43.52
51.4	1.38	15.42	9.59	7.63	11.72	2.76	0.09	22.99	-43.52
51.22	1.37	15.42	9.55	7.72	11.69	2.71	0.11	22.99	-43.52
50.98	1.44	15.04	9.64	7.67	11.79	2.64	0.1	22.99	-43.52
50.85	1.42	15.55	9.61	7.64	11.72	2.68	0.11	22.99	-43.52
50.87	1.39	15.33	9.64	7.64	11.75	2.72	0.11	22.99	-43.52
51.23	1.39	15.3	9.54	7.59	11.79	2.66	0.08	22.99	-43.52
50.81	1.43	15.36	9.55	7.51	11.78	2.76	0.09	22.99	-43.52
51.1	1.43	15.32	9.57	7.78	11.83	2.66	0.1	22.99	-43.52
51.09	1.4	15.24	9.47	7.43	11.79	2.72	0.08	22.99	-43.52
50.54	1.44	15.24	9.56	7.52	11.95	2.66	0.14	22.99	-43.52
50.38	1.43	15.28	9.52	7.54	11.87	2.74	0.13	22.99	-43.52
50.6	1.45	15.26	9.48	7.51	11.83	2.68	0.15	22.99	-43.52
50.63	1.42	15.31	9.35	7.5	11.8	2.61	0.12	22.99	-43.52
50.57	1.39	15.31	9.36	7.51	11.74	2.63	0.13	22.99	-43.52
50.64	1.41	15.12	9.39	7.51	11.72	2.57	0.11	22.99	-43.52
50.84	1.39	15.51	9.44	7.66	11.7	2.69	0.13	22.99	-43.52
50.53	1.32	15.37	9.41	7.57	11.81	2.69	0.13	22.99	-43.52
50.65	1.43	15.39	9.4	7.59	11.92	2.67	0.11	22.99	-43.52
51.01	1.43	15.65	9.46	7.66	11.96	2.72	0.12	22.99	-43.52
51.06	1.4	15.42	9.55	7.64	11.91	2.7	0.14	22.99	-43.52
50.89	1.43	15.31	9.34	7.52	11.74	2.64	0.14	22.99	-43.52
51.01	1.38	15.31	9.41	7.62	11.94	2.77	0.11	22.99	-43.52
50.56	1.4	15.6	9.34	7.62	11.92	2.71	0.12	22.99	-43.52
50.74	1.29	15.59	9.07	7.84	12.17	2.59	0.11	22.99	-43.52
51.02	1.46	15.74	9.54	7.76	12.05	2.67	0.1	22.99	-43.52
50.92	1.29	15.56	9.04	7.8	12.17	2.52	0.1	22.99	-43.52
51.1	1.25	16.02	9.16	7.88	12.14	2.68	0.1	22.99	-43.52
50.95	1.28	15.62	9.11	7.84	12.16	2.63	0.1	22.99	-43.52
50.53	1.28	15.71	9.08	7.86	12.23	2.62	0.12	22.99	-43.52
50.54	1.28	15.94	9.12	7.91	12.06	2.65	0.1	22.99	-43.52
50.86	1.24	15.57	8.96	7.83	12.07	2.58	0.11	22.99	-43.52
50.79	1.24	15.78	9.02	7.81	12.07	2.58	0.1	22.99	-43.52
50.72	1.3	15.26	8.92	7.73	12.1	2.52	0.1	22.99	-43.52
50.88	1.28	15.5	9.01	7.79	12.12	2.51	0.09	22.99	-43.52
50.36	1.29	15.3	8.92	7.62	12.12	2.5	0.09	22.99	-43.52
50.88	1.26	15.53	9.03	7.83	12.04	2.57	0.09	22.99	-43.52
50.94	1.27	15.56	8.99	7.74	12.1	2.56	0.11	22.99	-43.52
50.76	1.26	15.38	8.89	7.8	12.07	2.58	0.08	22.99	-43.52
50.13	1.24	15.78	9.1	7.9	11.99	2.67	0.1	22.99	-43.52
51.18	1.26	15.6	9.08	8.06	12.16	2.64	0.1	22.99	-43.52
50.74	1.2	15.84	8.97	8.13	12.17	2.68	0.12	22.99	-43.52
51.15	1.23	15.84	9.01	8.06	12.06	2.63	0.1	22.99	-43.52
51.39	1.18	15.74	8.99	7.83	12.4	2.47	0.11	22.99	-43.52
51.3	1.17	15.89	8.79	8.11	12.12	2.65	0.1	22.99	-43.52
51.08	1.18	15.82	8.86	8.12	12.11	2.62	0.08	22.99	-43.52
50.74	1.22	15.92	8.81	8.05	12.23	2.6	0.11	22.99	-43.52
50.7	1.22	15.61	8.89	7.96	12.16	2.64	0.11	22.99	-43.52
51.27	1.22	15.84	8.85	8.04	12.32	2.57	0.1	22.99	-43.52
50.17	1.51	16.34	9.23	7.81	11.52	2.81	0.18	22.99	-43.52
50.31	1.51	16.11	9.05	7.86	11.27	2.9	0.18	22.99	-43.52
50.34	1.52	16.05	9.09	7.76	11.27	2.87	0.16	22.99	-43.52
49.81	1.49	15.95	9.1	7.86	11.37	2.87	0.17	22.99	-43.52
49.93	1.48	16.22	9.24	7.97	11.43	2.83	0.17	22.99	-43.52
50.44	1.46	16.37	9.18	7.74	11.44	2.84	0.16	22.99	-43.52
50.44	1.51	16.24	9.11	7.78	11.32	2.86	0.18	22.99	-43.52
50.52	1.51	16.51	9.1	7.52	11.41	2.88	0.17	22.99	-43.52
50.48	1.46	16.36	9.23	7.79	11.44	2.9	0.18	22.99	-43.52
51.2	1.6	15.18	9.6	7.18	11.49	2.64	0.13	22.99	-43.52
49.68	1.18	15.25	8.43	7.97	11.01	2.47	0.06	22.9857	-43.515
50.39	1.34	15.2	9.44	8.02	11.74	2.65	0.12	22.9857	-43.515
50.01	1.42	15.4	9.29	7.93	10.82	2.71	0.28	22.9857	-43.515
50.6	1.35	15.6	9.1	8.45	11.43	2.7	0.1	22.9857	-43.515
50.85	1.45	15.01	8.96	8.65	11.66	2.73	0.16	22.9857	-43.515
50.58	1.42	14.95	9.33	8.23	11.59	2.79	0.12	22.9857	-43.515
48.03	1.47	15.6	9.32	8.03	11.58	2.7	0.22	22.9857	-43.515
51.3	1.43	15.6	9.18	8.57	11.4	2.77	0.1	22.9857	-43.515
51.2	1.4	15.5	9.27	8.48	11.4	2.76	0.1	22.9857	-43.515
50.22	1.41	15.5	8.76	6.14	11.5	2.75	0.25	22.9857	-43.515
50.44	1.44	15.15	9.18	8.33	11.45	2.6	0.1	22.9857	-43.515
50.24	1.38	15.17	9.42	8.06	11.62	2.7	0.12	22.9857	-43.515
49.52	1.4	15.53	9.23	7.98	11.3	2.7	0.16	22.9857	-43.515
49.32	1.4	15.37	9.18	7.92	11.26	2.73	0.16	22.9857	-43.515
48.81	1.42	15.62	9.33	7.42	11.64	2.67	0.17	22.9857	-43.515
49.95	1.42	15.77	9.2	8.1	12.03	2.54	0.22	22.9857	-43.515
50.5	1.33	15.21	9.44	8.02	11.66	2.64	0.11	22.9857	-43.515
49.23	1.44	15.7	9.46	5.4	11.79	2.68	0.14	22.9857	-43.515
49.03	1.4	15.32	9.28	6.1	11.44	2.58	0.24	22.9857	-43.515
50.6	1.4	15.4	8.99	8.47	11.43	2.83	0.1	22.9857	-43.515
50.55	1.45	14.99	9.7	7.95	11.41	2.78	0.13	22.9857	-43.515
48.51	1.53	15.59	9.64	6.06	11.5	2.89	0.2	22.9857	-43.515
50.7	1.51	15.5	9.51	8.06	11.29	2.85	0.1	22.9857	-43.515
50.99	1.57	14.99	9.29	7.94	11.25	2.9	0.11	22.9857	-43.515
51.3	1.51	16	9.45	8.2	11.02	2.75	0.11	22.9857	-43.515
50.48	1.56	15.47	9.31	8.28	11.38	3	0.13	22.9857	-43.515
50.43	1.47	14.96	9.75	7.82	11.43	2.78	0.12	22.9857	-43.515
49.46	1.51	15	9.49	7.77	10.68	2.79	0.23	22.9857	-43.515
49.9	1.54	15.38	9.6	7.33	11.31	2.68	0.18	22.9857	-43.515
49.21	1.5	15.01	8.97	7.6	11.12	2.81	0.23	22.9857	-43.515
50.6	1.54	15.5	9.59	8.08	11.27	2.82	0.12	22.9857	-43.515
51.14	1.54	14.93	9.43	7.53	11.34	2.85	0.11	22.9857	-43.515
50.92	1.49	14.78	9.51	7.98	11.04	2.92	0.11	22.9857	-43.515
50.49	1.47	14.96	9.78	7.89	11.4	2.78	0.13	22.9857	-43.515
49.42	1.54	15.36	9.58	7.69	11.3	2.74	0.16	22.9857	-43.515
50.19	1.53	15.33	9.53	7.75	11.24	2.68	0.14	22.9857	-43.515
50.49	1.51	14.8	9.43	7.86	11.06	2.73	0.12	22.9857	-43.515
50.94	1.47	14.98	9.67	7.84	11.4	2.79	0.13	22.9857	-43.515
49.58	1.54	15.43	9.61	7.28	11.36	2.74	0.18	22.9857	-43.515
50.4	1.58	15.3	9.6	8.2	10.9	2.76	0.09	22.9857	-43.515
51.7	1.49	15.4	9.57	8.02	11.32	2.77	0.12	22.9857	-43.515
50.77	1.43	14.97	9.71	7.87	11.42	2.78	0.13	22.9857	-43.515
48.88	1.53	15.55	9.58	7.42	11.13	2.84	0.19	22.9857	-43.515
50.68	1.47	14.97	9.87	7.88	11.35	2.8	0.13	22.9857	-43.515
49.2	1.5	14.96	9.46	7.68	11.14	2.78	0.25	22.9857	-43.515
49.12	1.54	15.46	9.56	6.26	11.47	2.94	0.22	22.9857	-43.515
49.67	1.51	15.31	9.44	7.83	11.18	2.67	0.15	22.9857	-43.515
50.39	1.52	15.29	9.5	8.17	11.14	2.78	0.14	22.9857	-43.515
51	1.51	15.6	9.61	8.15	11.15	2.81	0.12	22.9857	-43.515
49.98	1.48	15.13	9.06	7.65	11.06	2.88	0.26	22.9857	-43.515
50.4	1.52	15.3	9.2	8	11.3	2.84	0.11	22.9857	-43.515
50.6	1.48	14.97	9.67	7.76	11.41	2.77	0.13	22.9857	-43.515
48.88	1.51	15.1	9.62	7.81	10.22	2.78	0.38	22.9857	-43.515
49.39	1.56	15.7	9.73	7.12	11.44	2.85	0.17	22.9857	-43.515
51.09	1.5	15.79	9.03	7.83	10.87	2.8	0.13	22.9857	-43.515
50.16	1.51	15.22	9.48	8	11.22	2.71	0.22	22.9857	-43.515
51	1.49	15.5	9.58	8.14	11.13	2.83	0.12	22.9857	-43.515
50.76	1.49	15	9.74	7.88	11.38	2.77	0.13	22.9857	-43.515
49.38	1.51	15.31	9.52	7.82	11.19	2.85	0.22	22.9857	-43.515
50.32	1.45	14.95	9.59	7.78	11.31	2.7	0.12	22.9857	-43.515
49.23	1.55	15.22	9.44	7.74	11.65	2.83	0.15	22.9857	-43.515
50.76	1.48	14.98	9.72	7.84	11.42	2.75	0.13	22.9857	-43.515
48.92	1.54	15.03	9.72	7.12	10.94	2.77	0.16	22.9857	-43.515
51.05	1.54	15.25	9.59	8.04	11.24	2.98	0.13	22.9857	-43.515
50.6	1.44	15.4	9.6	8.01	11.14	2.84	0.11	22.9857	-43.515
50.28	1.51	15.26	8.88	7.6	11.14	2.87	0.25	22.9857	-43.515
49.18	1.63	15.2	9.3	7.04	10.8	3.11	0.27	22.9857	-43.515
50.35	1.55	14.98	9.33	8.2	11.29	2.88	0.13	22.9857	-43.515
49.24	1.64	15.44	10.02	7.17	10.86	3.1	0.26	22.9857	-43.515
50.2	1.64	15.4	10.2	7.79	10.6	3.12	0.11	22.9857	-43.515
50.2	1.58	15.08	9.91	7.26	11.04	2.96	0.12	22.9857	-43.515
49.01	1.62	15.46	9.92	7.38	10.84	2.98	0.22	22.9857	-43.515
49.37	1.62	15.1	9.89	7.66	10.65	2.94	0.15	22.9857	-43.515
49.26	1.62	15.12	9.79	7.3	10.69	2.98	0.37	22.9857	-43.515
48.64	1.64	15.27	10.04	7.27	10.84	3.06	0.27	22.9857	-43.515
50.18	1.71	15.24	10.03	7.58	10.9	3.24	0.09	22.9857	-43.515
50.9	1.66	15.7	9.97	7.7	10.87	3.12	0.11	22.9857	-43.515
48.78	1.6	14.97	9.75	7.94	10.56	3.1	0.12	22.9857	-43.515
49.69	1.62	15.26	9.66	8.02	10.95	2.97	0.14	22.9857	-43.515
48.62	1.58	14.74	10.2	6.96	11.15	3.14	0.29	22.9857	-43.515
47.97	1.59	15.3	9.78	5.68	11.72	3.12	0.22	22.9857	-43.515
49.36	1.59	14.84	9.37	7.5	10.46	2.89	0.14	22.9857	-43.515
48.98	1.61	14.94	9.72	7.22	10.59	2.85	0.26	22.9857	-43.515
49.06	1.61	15.36	9.76	6.84	10.7	2.92	0.27	22.9857	-43.515
49.24	1.6	14.98	9.54	7.45	10.57	2.75	0.19	22.9857	-43.515
49.3	1.6	15.05	9.76	7.51	10.55	2.89	0.16	22.9857	-43.515
49.3	1.57	15.05	9.66	7.82	10.52	2.85	0.13	22.9857	-43.515
49.03	1.56	15.06	9.6	7.38	10.52	2.96	0.31	22.9857	-43.515
48.79	1.6	15.04	9.59	7.33	10.59	2.91	0.28	22.9857	-43.515
49.51	1.23	16.74	8.2	6.6	11.98	2.66	0.19	22.9857	-43.515
47.22	1.21	17.49	8.61	6.58	12.16	2.65	0.15	22.9857	-43.515
50.8	1.34	15.2	9.43	8.01	11.56	2.8	0.1	22.9857	-43.515
48.46	1.19	16.75	8.19	7.47	11.38	2.6	0.22	22.9857	-43.515
46.69	1.29	17.96	9	4.82	12.5	2.8	0.16	22.9857	-43.515
50.6	1.49	15.4	9.3	7.9	11.4	2.9	0.09	22.9857	-43.515
51	1.44	15.4	9.56	7.9	11.58	2.77	0.12	22.9857	-43.515
50.6	1.42	15.3	9.1	7.8	11.9	2.82	0.08	22.9857	-43.515
50.52	1.38	14.9	9.84	7.69	11.81	2.73	0.12	22.9857	-43.515
48.27	1.21	17.46	8.41	6.7	12.04	2.69	0.16	22.9857	-43.515
49.46	1.23	16.7	8.5	7.66	11.54	2.64	0.17	22.9857	-43.515
48.67	1.17	16.43	8.14	7.2	11.74	2.62	0.16	22.9857	-43.515
50.7	1.47	15.3	9.59	7.87	11.57	2.65	0.12	22.9857	-43.515
50.61	1.44	15.28	9.51	7.93	11.58	2.95	0.1	22.9857	-43.515
48.02	1.24	17.88	8.56	6.33	12.31	2.67	0.14	22.9857	-43.515
47.76	1.3	18.71	9.01	4.77	12.63	2.73	0.15	22.9857	-43.515
50.71	1.34	14.89	9.65	7.55	11.89	2.75	0.12	22.9857	-43.515
46.72	1.28	18.46	8.87	4.23	12.62	2.85	0.24	22.9857	-43.515
48.96	1.16	16.78	8.04	7.16	11.82	2.51	0.08	22.9857	-43.515
50.62	1.45	14.82	9.4	7.6	11.73	2.76	0.08	22.9857	-43.515
49.13	1.18	16.81	8.14	7.38	11.76	2.72	0.2	22.9857	-43.515
